Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene % GC content	MGI symbol
ENSMUSG00000097045	1	171423185	171437318	-1	44.92	Gm26641
ENSMUSG00000097347	1	180802568	180809483	1	42.84	Gm17275
ENSMUSG00000097615	1	185447116	185455568	-1	48.29	Gm2061
ENSMUSG00000097590	16	3862384	3884505	1	42.31	Gm26675
ENSMUSG00000097056	16	11008898	11015186	1	48.80	Gm4262
ENSMUSG00000097764	16	17254960	17260326	-1	53.07	Gm26635
ENSMUSG00000097332	16	21907922	21908777	-1	49.30	2610020F03Rik
ENSMUSG00000097867	16	24391612	24393588	-1	52.76	Lppos
ENSMUSG00000097344	16	44329997	44333050	1	50.23	Gm26732
ENSMUSG00000097757	16	90727512	90729120	1	49.10	Gm17518
ENSMUSG00000097551	16	95016370	95067017	1	43.31	Gm7976
ENSMUSG00000097541	10	3364073	3367135	-1	52.37	Gm26752
ENSMUSG00000097300	10	13967024	14007405	-1	42.05	Gm26835
ENSMUSG00000096924	10	39864859	39866332	-1	40.77	Gm26824
ENSMUSG00000097008	10	42761596	42763635	-1	53.77	Gm26860
ENSMUSG00000097811	10	77486664	77516430	1	51.01	2810425M01Rik
ENSMUSG00000097013	10	80578647	80580677	1	49.78	Gm26710
ENSMUSG00000097889	10	80681838	80687176	1	50.98	Gm26541
ENSMUSG00000097718	10	81606368	81609791	-1	48.13	Gm26896
ENSMUSG00000096945	10	88379244	88383711	-1	49.10	Gm26546
ENSMUSG00000097664	10	91149515	91150594	1	44.44	Gm26765
ENSMUSG00000097201	10	92162103	92164690	1	42.47	Gm26700
ENSMUSG00000097869	10	106466939	106470768	-1	44.91	C230021G24Rik
ENSMUSG00000097526	10	128230590	128232790	-1	50.93	Gm26847
ENSMUSG00000097353	10	128499364	128504242	1	46.92	A430046D13Rik
ENSMUSG00000096954	12	32821872	32826904	1	43.35	Gdap10
ENSMUSG00000097159	12	51888015	51889459	1	44.84	Gm26517
ENSMUSG00000097329	12	69847635	69853671	1	41.21	4931403G20Rik
ENSMUSG00000097417	12	80108034	80113000	1	51.12	Gm26669
ENSMUSG00000097369	12	80885549	80887674	-1	48.40	Gm26545
ENSMUSG00000097703	12	83620210	83621174	1	45.28	Gm26623
ENSMUSG00000097208	12	86891404	86892567	-1	50.86	Gm26698
ENSMUSG00000097667	12	87332488	87335655	1	38.89	Gm26764
ENSMUSG00000096947	12	100208988	100209814	-1	39.78	Gm26723
ENSMUSG00000097698	12	109568628	109571723	-1	50.45	Gm26906
ENSMUSG00000097233	19	4169566	4174284	1	55.71	Gm17552
ENSMUSG00000097404	19	6012620	6018426	1	53.62	Gm10814
ENSMUSG00000097862	19	10389130	10391735	-1	61.28	Gm26859
ENSMUSG00000097557	19	15985090	16010912	1	42.75	C130060C02Rik
ENSMUSG00000097930	19	23037390	23075853	-1	44.26	C330002G04Rik
ENSMUSG00000097735	19	28678224	28720027	1	44.38	D930032P07Rik
ENSMUSG00000097855	19	29486355	29523159	-1	44.42	A930007I19Rik
ENSMUSG00000097787	19	32389216	32391184	1	50.69	2700046G09Rik
ENSMUSG00000097558	19	34474808	34481546	1	44.09	Gm26902
ENSMUSG00000097591	19	37173843	37196541	1	42.89	A330032B11Rik
ENSMUSG00000097792	19	40589435	40594862	1	43.61	Gm27042
ENSMUSG00000097740	19	40868386	40874071	1	42.98	E030044B06Rik
ENSMUSG00000097683	19	44692367	44695275	-1	50.95	Gm26644
ENSMUSG00000097690	19	45998137	46013386	1	48.58	4930505N22Rik
ENSMUSG00000096996	19	46335287	46338538	1	49.14	Gm26792
ENSMUSG00000097446	19	50677406	50778662	1	38.47	Gm26629
ENSMUSG00000097636	19	53441212	53464796	-1	49.69	Mirt1
ENSMUSG00000097779	19	53460631	53462723	1	48.69	4833407H14Rik
ENSMUSG00000097632	19	55640589	55702204	-1	47.09	4930552P12Rik
ENSMUSG00000097785	19	57323385	57360775	-1	46.00	B230217O12Rik
ENSMUSG00000097374	19	57459572	57461553	-1	54.24	Gm26874
ENSMUSG00000097038	7	18962415	18965173	-1	55.09	Gm26821
ENSMUSG00000097246	7	19597293	19602294	-1	51.54	Gm26890
ENSMUSG00000097674	7	30650385	30652711	1	45.60	Gm26610
ENSMUSG00000097660	7	34224755	34230236	1	52.61	Gm26762
ENSMUSG00000096990	7	35772378	35779168	1	45.35	Gm26790
ENSMUSG00000096980	7	39588518	39591679	-1	49.05	Gm26526
ENSMUSG00000097864	7	49856162	49857600	-1	45.10	Gm26856
ENSMUSG00000097912	7	80297728	80299616	-1	42.72	6330403N20Rik
ENSMUSG00000097423	7	88278787	88283529	-1	40.90	Gm26522
ENSMUSG00000097220	7	108950754	108961535	-1	45.49	Gm26599
ENSMUSG00000097751	7	127982570	127984881	-1	40.10	Gm26690
ENSMUSG00000097860	4	3678117	3689548	-1	44.17	Gm26857
ENSMUSG00000097094	4	9267323	9269915	-1	41.65	Gm26548
ENSMUSG00000097019	4	11321944	11342953	1	43.02	Gm26663
ENSMUSG00000097459	4	11980669	11988471	1	44.11	Gm26895
ENSMUSG00000097005	4	20032846	20041564	-1	40.56	4930598A11Rik
ENSMUSG00000097123	4	40720154	40722398	-1	44.23	Gm6297
ENSMUSG00000097681	4	43030999	43032482	1	52.49	Gm26643
ENSMUSG00000097249	4	58178247	58206635	1	42.82	Gm26889
ENSMUSG00000096987	4	88784455	88794391	-1	55.49	Gm26525
ENSMUSG00000097873	4	88796143	88800224	-1	55.66	Gm26867
ENSMUSG00000097337	4	123898633	123904842	-1	41.43	Gm26606
ENSMUSG00000096944	4	129309081	129318443	1	40.94	Gm26722
ENSMUSG00000097158	4	130774817	130779246	-1	48.83	Gm26516
ENSMUSG00000097088	4	133085474	133089146	1	52.11	Gm26615
ENSMUSG00000097731	4	139376549	139380379	-1	45.21	2700016F22Rik
ENSMUSG00000097661	4	145601963	145711968	-1	39.23	Gm26763
ENSMUSG00000096979	4	146509094	146511764	-1	52.90	Gm26880
ENSMUSG00000096958	4	146153456	147024959	-1	40.49	Gm26573
ENSMUSG00000097168	4	147018235	147492201	-1	40.46	C230088H06Rik
ENSMUSG00000097122	4	147136278	147457019	1	40.44	Gm26624
ENSMUSG00000097728	4	155769969	155776161	1	55.64	Gm26840
ENSMUSG00000097173	11	22600335	22610879	-1	47.30	Gm26829
ENSMUSG00000097457	11	46440362	46447248	-1	37.82	2310031A07Rik
ENSMUSG00000097219	11	51949882	52269514	-1	44.30	Gm26551
ENSMUSG00000097605	11	52124530	52127779	-1	43.85	9430098F02Rik
ENSMUSG00000097913	11	60573527	60633113	1	45.78	Gm26837
ENSMUSG00000097747	11	60879118	60887218	1	44.70	Gm26534
ENSMUSG00000097051	11	75745072	75761195	-1	40.06	Gm26836
ENSMUSG00000097147	11	76614467	76622204	1	47.20	Gm26780
ENSMUSG00000097165	11	77489854	77491409	1	56.23	2210008F06Rik
ENSMUSG00000097335	11	80017354	80029868	-1	38.69	Gm26563
ENSMUSG00000096983	11	88039578	88047360	-1	42.27	2010015M23Rik
ENSMUSG00000097176	11	95669952	95672719	1	47.51	Gm26830
ENSMUSG00000097289	11	96712982	96747436	-1	44.24	2010300F17Rik
ENSMUSG00000097410	11	102863337	103075903	1	49.01	Gm26668
ENSMUSG00000097020	11	115615462	115626707	1	51.17	Gm26613
ENSMUSG00000097800	11	115988052	115993715	-1	56.62	B230344G16Rik
ENSMUSG00000097117	11	116306864	116309510	1	46.47	Gm26730
ENSMUSG00000097614	11	119077573	119081865	1	55.09	Gm26508
ENSMUSG00000097294	11	119151651	119156994	1	53.18	Gm26888
ENSMUSG00000097658	11	120486339	120488582	-1	51.34	Gm16755
ENSMUSG00000097062	11	120633768	120635125	1	49.26	Gm17586
ENSMUSG00000116279	CHR_MG3712_PATCH	50791553	50791687	-1	48.89	Gm24503
ENSMUSG00000116456	CHR_MG3712_PATCH	50836218	50840031	-1	45.46	Gm37548
ENSMUSG00000115910	CHR_MG3712_PATCH	50701805	50702093	-1	42.21	
ENSMUSG00000116415	CHR_MG3712_PATCH	50796221	50796380	1	51.25	
ENSMUSG00000116427	CHR_MG3712_PATCH	50816833	50817114	-1	50.00	
ENSMUSG00000104005	CHR_MG3829_PATCH	88011991	88048006	-1	45.56	Gm11508
ENSMUSG00000116049	CHR_CAST_EI_MMCHR11_CTG5	82942340	82960775	-1	45.36	Slfn5os
ENSMUSG00000102444	CHR_MG3829_PATCH	88039578	88047360	-1	42.27	2010015M23Rik
ENSMUSG00000116440	CHR_CAST_EI_MMCHR11_CTG5	82985407	82985469	-1	53.97	Mir7679
ENSMUSG00000116462	CHR_CAST_EI_MMCHR11_CTG5	83030882	83030944	-1	53.97	Gm27598
ENSMUSG00000099533	CHR_MG4211_PATCH	66131756	66134654	-1	39.60	Gm28133
ENSMUSG00000116022	CHR_CAST_EI_MMCHR11_CTG5	83057196	83062787	1	47.16	Slfn2
ENSMUSG00000107717	CHR_MG4151_PATCH	3046372	3046523	1	43.42	Gm44473
ENSMUSG00000101274	CHR_MG4211_PATCH	66131968	66138693	1	40.59	Gm28137
ENSMUSG00000097606	CHR_MG4151_PATCH	3086001	3087834	1	45.69	Gm3104
ENSMUSG00000111475	CHR_MG3172_PATCH	141690340	141722612	1	51.96	Muc2
ENSMUSG00000107958	CHR_MG4151_PATCH	3097437	3098987	1	50.68	Gm18198
ENSMUSG00000116082	CHR_CAST_EI_MMCHR11_CTG5	83108292	83114114	1	44.77	Slfn1
ENSMUSG00000099919	CHR_MG4211_PATCH	66166884	66170231	1	45.28	Gm28138
ENSMUSG00000107963	CHR_MG4151_PATCH	3102327	3103844	-1	44.27	Gm6727
ENSMUSG00000103117	CHR_MG4211_PATCH	66176325	66177020	1	45.40	Gm21837
ENSMUSG00000106672	CHR_MG117_PATCH	108783796	108806337	1	44.25	Ip6k2
ENSMUSG00000108159	CHR_MG4151_PATCH	3109020	3111963	-1	58.29	Gm7353
ENSMUSG00000098301	CHR_MG3829_PATCH	88047373	88053755	1	42.57	Srsf1
ENSMUSG00000116224	CHR_CAST_EI_MMCHR11_CTG5	83116262	83116622	-1	41.00	Gm48467
ENSMUSG00000107974	CHR_MG4151_PATCH	3115996	3116478	-1	41.82	Gm44451
ENSMUSG00000108182	CHR_MG4151_PATCH	3120113	3120272	-1	40.00	Gm44459
ENSMUSG00000116342	CHR_CAST_EI_MMCHR11_CTG5	83128128	83128221	-1	43.62	Gm48490
ENSMUSG00000107547	CHR_MG4151_PATCH	3128146	3144832	1	43.81	Speer9-ps1
ENSMUSG00000099402	CHR_MG4211_PATCH	66211652	66221790	1	40.12	Gm28136
ENSMUSG00000116411	CHR_CAST_EI_MMCHR11_CTG5	83223794	83223984	1	45.55	Gm23444
ENSMUSG00000104250	CHR_MG184_PATCH	72318677	72345183	-1	45.00	Usp39
ENSMUSG00000116206	CHR_CAST_EI_MMCHR11_CTG5	83247148	83247244	1	50.52	Snord7
ENSMUSG00000116108	CHR_CAST_EI_MMCHR11_CTG5	82956361	82961795	1	44.95	
ENSMUSG00000110900	CHR_MG190_MG3751_PATCH	70673248	70678752	1	54.15	Lsm4
ENSMUSG00000116133	CHR_MG4243_PATCH	121476810	121479450	-1	38.89	Gm12880
ENSMUSG00000116221	CHR_MG4243_PATCH	121509472	121509603	1	41.67	Gm26162
ENSMUSG00000107871	CHR_MG4151_PATCH	3154498	3169029	-1	45.37	AU018091
ENSMUSG00000116474	CHR_MG4308_PATCH	7577274	7582280	-1	45.86	
ENSMUSG00000116479	CHR_MG4243_PATCH	121614271	121622103	-1	41.15	Gm12887
ENSMUSG00000116349	CHR_CAST_EI_MMCHR11_CTG5	82981581	82988705	-1	43.12	
ENSMUSG00000115901	CHR_MG4308_PATCH	7618628	7619004	1	46.42	
ENSMUSG00000116101	CHR_MG4308_PATCH	7858831	7858990	1	50.63	
ENSMUSG00000115891	CHR_MG4308_PATCH	7861435	7861811	1	46.42	
ENSMUSG00000116375	CHR_MG4243_PATCH	121641446	121641777	1	39.16	Gm12878
ENSMUSG00000108664	CHR_MG184_PATCH	72347028	72348457	-1	53.29	Gm45051
ENSMUSG00000115932	CHR_CAST_EI_MMCHR11_CTG5	82993518	82993677	-1	50.63	
ENSMUSG00000104246	CHR_MG3829_PATCH	88059066	88067476	1	40.27	Gm15892
ENSMUSG00000116060	CHR_MG4243_PATCH	121984265	121985410	1	57.85	Gm12892
ENSMUSG00000116050	CHR_CAST_EI_MMCHR11_CTG5	83027061	83027828	-1	42.84	
ENSMUSG00000116046	CHR_MG4243_PATCH	121432000	121432615	-1	37.99	
ENSMUSG00000108680	CHR_MG184_PATCH	72347316	72353147	1	48.01	0610030E20Rik
ENSMUSG00000116099	CHR_MG4243_PATCH	121887865	121888241	1	46.15	
ENSMUSG00000096961	CHR_MG4136_PATCH	143242024	143243368	-1	56.95	Gm13050
ENSMUSG00000116154	CHR_CAST_EI_MMCHR11_CTG5	83028037	83034426	-1	42.35	
ENSMUSG00000116078	CHR_MG4211_PATCH	66144747	66145274	-1	48.11	
ENSMUSG00000111701	CHR_MG132_PATCH	124270358	124282139	-1	39.76	Gm39469
ENSMUSG00000106830	CHR_MG117_PATCH	108795242	108795388	-1	41.50	Gm23034
ENSMUSG00000097826	CHR_MG4151_PATCH	3217300	3217382	1	45.78	Mir290a
ENSMUSG00000106761	CHR_MG4151_PATCH	3217312	3217369	-1	36.21	Mir290b
ENSMUSG00000107274	CHR_MG4211_PATCH	66145305	66146387	-1	43.31	
ENSMUSG00000116488	CHR_CAST_EI_MMCHR11_CTG5	83085987	83086252	1	39.85	
ENSMUSG00000111636	CHR_MG4211_PATCH	66240851	66241227	1	46.42	
ENSMUSG00000110974	CHR_MG190_MG3751_PATCH	70698949	70700616	1	67.15	Jund
ENSMUSG00000098546	CHR_MG3829_PATCH	88068279	88084729	1	44.01	Vezf1
ENSMUSG00000115878	CHR_CAST_EI_MMCHR11_CTG5	83141789	83145791	1	45.22	
ENSMUSG00000097297	CHR_MG4151_PATCH	3217458	3248370	-1	44.93	Nlrp12
ENSMUSG00000106731	CHR_MG3609_PATCH	122234979	122235917	1	38.34	Gm12893
ENSMUSG00000116584	CHR_MG4198_PATCH	7429287	7430242	-1	55.86	
ENSMUSG00000111134	CHR_MG190_MG3751_PATCH	70699162	70700080	-1	70.51	Gm11175
ENSMUSG00000106949	CHR_MG3609_PATCH	122515734	122515959	1	71.24	Gm12895
ENSMUSG00000116541	CHR_MG4198_PATCH	7527623	7529822	1	46.68	
ENSMUSG00000116018	CHR_CAST_EI_MMCHR11_CTG5	83169005	83171567	1	44.75	
ENSMUSG00000096951	CHR_MG4136_PATCH	143267431	143299564	-1	46.88	Pdpn
ENSMUSG00000111024	CHR_MG3609_PATCH	122304779	122305155	1	46.42	
ENSMUSG00000111607	CHR_MG190_MG3751_PATCH	70703457	70717650	1	54.90	Gm16486
ENSMUSG00000098810	CHR_MG132_PATCH	124291804	124312696	-1	38.22	2010315B03Rik
ENSMUSG00000116110	CHR_MG3609_PATCH	122510900	122511188	-1	41.52	
ENSMUSG00000111226	CHR_MG3833_MG4220_PATCH	18028664	18031868	1	44.90	
ENSMUSG00000107055	CHR_MG117_PATCH	108808368	108818844	1	54.25	Nckipsd
ENSMUSG00000116787	CHR_MG4198_PATCH	7596761	7611671	1	43.72	
ENSMUSG00000115977	CHR_MG4198_PATCH	7609183	7609342	-1	50.63	
ENSMUSG00000102455	CHR_MG184_PATCH	72355446	72359761	1	55.82	Tmem150a
ENSMUSG00000116175	CHR_CAST_EI_MMCHR11_CTG5	83194842	83211571	1	40.74	
ENSMUSG00000096925	CHR_MG4151_PATCH	3217593	3217674	1	53.66	Mir291a
ENSMUSG00000111206	CHR_MG190_MG3751_PATCH	70718543	70722634	1	51.03	Gm3336
ENSMUSG00000097782	CHR_MG4151_PATCH	3217863	3217944	1	50.00	Mir292
ENSMUSG00000108408	CHR_MG3231_PATCH	60223290	60590944	-1	38.62	Atp11c
ENSMUSG00000106921	CHR_MG4151_PATCH	3217872	3217933	-1	45.16	Mir292b
ENSMUSG00000097568	CHR_MG4151_PATCH	3218156	3218234	1	51.90	Mir291b
ENSMUSG00000097688	CHR_MG4151_PATCH	3219017	3219096	1	41.25	Mir293
ENSMUSG00000097034	CHR_MG4151_PATCH	3219315	3219398	1	42.86	Mir294
ENSMUSG00000097400	CHR_MG4151_PATCH	3219447	3219515	1	46.38	Mir295
ENSMUSG00000107910	CHR_MG4151_PATCH	3263777	3264620	-1	60.19	Gm20553
ENSMUSG00000116128	CHR_CAST_EI_MMCHR11_CTG5	83199199	83200114	1	39.30	
ENSMUSG00000116006	CHR_CAST_EI_MMCHR11_CTG5	83200701	83201716	1	37.80	
ENSMUSG00000116067	CHR_CAST_EI_MMCHR11_CTG5	83228689	83236873	-1	44.41	
ENSMUSG00000107437	CHR_MG4151_PATCH	3283159	3284038	-1	53.07	Gm5340
ENSMUSG00000111595	CHR_MG132_PATCH	124338979	124347160	1	37.78	Gm47180
ENSMUSG00000116064	CHR_CAST_EI_MMCHR11_CTG5	83249105	83251502	-1	45.33	
ENSMUSG00000099885	CHR_MG4209_PATCH	45851118	45851645	1	50.95	Gm28851
ENSMUSG00000098571	CHR_MG3829_PATCH	88098058	88194140	1	50.20	Cuedc1
ENSMUSG00000096998	CHR_MG4151_PATCH	3331471	3366737	1	46.52	Cacng7
ENSMUSG00000116446	CHR_CAST_EI_MMCHR11_CTG5	83261329	83286237	1	41.13	
ENSMUSG00000098411	CHR_MG4180_PATCH	109452823	109463336	1	53.54	Dlk1
ENSMUSG00000116181	CHR_MG51_PATCH	141890438	142015082	-1	49.54	Fhad1
ENSMUSG00000111647	CHR_MG3833_MG4220_PATCH	18052860	18071632	1	47.41	Dgcr6
ENSMUSG00000116286	CHR_PWK_PHJ_MMCHR11_CTG2	71093757	71143946	-1	41.83	
ENSMUSG00000097647	CHR_MG4136_PATCH	143340399	143340706	1	50.32	Gm26313
ENSMUSG00000115874	CHR_WSB_EIJ_MMCHR11_CTG3	82942303	82960972	-1	45.50	Slfn5os
ENSMUSG00000102209	CHR_MG4209_PATCH	45874035	45876398	1	40.78	Gm28456
ENSMUSG00000116139	CHR_MG3618_PATCH	99653607	99654983	-1	51.42	Gm12688
ENSMUSG00000097351	CHR_MG4136_PATCH	143349757	143371032	1	48.51	Lrrc38
ENSMUSG00000111150	CHR_MG132_PATCH	124340783	124342618	-1	39.43	Gm47179
ENSMUSG00000116042	CHR_MG209_PATCH	47290956	47291028	1	52.05	Gm26216
ENSMUSG00000107302	CHR_MG117_PATCH	108823938	108825098	-1	53.40	Gm35025
ENSMUSG00000110955	CHR_MG132_PATCH	124344398	124347514	-1	39.53	Gm47181
ENSMUSG00000116152	CHR_MG3618_PATCH	99656299	99658622	1	65.10	Foxd3
ENSMUSG00000104359	CHR_MG4209_PATCH	45949660	45974063	1	35.57	Gm29073
ENSMUSG00000116248	CHR_WSB_EIJ_MMCHR11_CTG3	82985452	82985514	-1	53.97	Mir7679
ENSMUSG00000106923	CHR_MG4248_PATCH	15821394	15874777	-1	38.10	Sirpb1c
ENSMUSG00000116073	CHR_PWK_PHJ_MMCHR11_CTG2	71175098	71219063	-1	41.63	
ENSMUSG00000107382	CHR_MG117_PATCH	108825349	108825690	1	49.12	Gm37714
ENSMUSG00000098512	CHR_MG132_PATCH	124355361	124363459	-1	39.67	Nlrp4g
ENSMUSG00000108051	CHR_MG4151_PATCH	3336061	3336395	1	46.87	Gm44256
ENSMUSG00000116312	CHR_MG3618_PATCH	99657742	99657830	1	87.64	Gm23366
ENSMUSG00000111614	CHR_MG3251_PATCH	138940730	139062163	1	48.61	Jakmip3
ENSMUSG00000097478	CHR_MG4136_PATCH	143389659	143390416	1	46.44	Anp32b-ps1
ENSMUSG00000115994	CHR_MG3618_PATCH	99662541	99712972	-1	43.41	Gm12682
ENSMUSG00000111773	CHR_MG190_MG3751_PATCH	70723720	70751186	1	50.90	Pde4c
ENSMUSG00000107636	CHR_MG4151_PATCH	3376637	3388596	-1	45.56	Gm44257
ENSMUSG00000116052	CHR_MG104_PATCH	140776235	140796880	1	42.29	Eif2c5
ENSMUSG00000116362	CHR_MG3686_PATCH	111110418	111126018	1	35.32	Cylc1
ENSMUSG00000097880	CHR_MG4136_PATCH	143394428	143400160	1	46.97	Pramel1
ENSMUSG00000111588	CHR_MG132_PATCH	124369605	124369881	-1	39.35	Gm47182
ENSMUSG00000106953	CHR_MG4264_PATCH	58247469	58249427	-1	57.73	AW822073
ENSMUSG00000115899	CHR_MG104_PATCH	140797396	140799934	1	51.87	Gm6088
ENSMUSG00000111721	CHR_MG132_PATCH	124431409	124432051	1	45.72	Gm47185
ENSMUSG00000097359	CHR_MG4136_PATCH	143402344	143403413	1	47.85	Gm13045
ENSMUSG00000106774	CHR_MG4264_PATCH	58252354	58253148	-1	56.23	Gm10807
ENSMUSG00000110807	CHR_MG132_PATCH	124451157	124451930	1	37.60	Gm47183
ENSMUSG00000106728	CHR_MG4151_PATCH	3389199	3414164	1	48.31	Cacng8
ENSMUSG00000116527	CHR_PWK_PHJ_MMCHR11_CTG2	71238461	71274632	-1	42.34	
ENSMUSG00000116515	CHR_MG3686_PATCH	111166057	111166410	1	49.44	Gm10112
ENSMUSG00000116391	CHR_MG104_PATCH	140808307	140813433	-1	48.23	Tex13b
ENSMUSG00000106723	CHR_MG4264_PATCH	58254476	58257172	-1	54.76	Duxf3
ENSMUSG00000110746	CHR_MG4288_PATCH	8967949	9067334	1	40.25	Ranbp3l
ENSMUSG00000102720	CHR_MG184_PATCH	72359713	72366955	-1	48.14	Rnf181
ENSMUSG00000106787	CHR_MG4254_PATCH	29012994	29046381	1	40.27	Gm2200
ENSMUSG00000106919	CHR_MG4264_PATCH	58259345	58261198	-1	52.27	Gm4981
ENSMUSG00000111007	CHR_MG171_PATCH	131391600	131414718	-1	44.87	Gm29681
ENSMUSG00000107186	CHR_MG3561_PATCH	60340493	60340694	1	58.91	Mup-ps29
ENSMUSG00000115953	CHR_WSB_EIJ_MMCHR11_CTG3	83002607	83021265	-1	44.04	Slfn8
ENSMUSG00000097778	CHR_MG4136_PATCH	143412426	143421091	1	44.59	Pramef8
ENSMUSG00000111099	CHR_MG171_PATCH	131577988	131578110	1	48.78	Gm27266
ENSMUSG00000107088	CHR_MG4264_PATCH	58264105	58265158	-1	53.32	Gm19459
ENSMUSG00000116177	CHR_MG104_PATCH	140821938	140822523	-1	50.85	Gm7091
ENSMUSG00000106886	CHR_MG3561_PATCH	60345860	60346148	1	45.67	Mup-ps28
ENSMUSG00000107912	CHR_MG4151_PATCH	3390112	3399442	-1	48.79	Gm44151
ENSMUSG00000107051	CHR_MG4254_PATCH	29128146	29149186	1	36.39	Gm7415
ENSMUSG00000110818	CHR_MG171_PATCH	131603655	131605405	-1	45.35	Gm42589
ENSMUSG00000099077	CHR_MG132_PATCH	124453796	124462462	-1	57.81	Ppp2r3d
ENSMUSG00000111714	CHR_MG191_PATCH	90847155	90866810	1	41.50	Mtch2
ENSMUSG00000116382	CHR_MG3618_PATCH	99715664	99763460	1	41.21	Alg6
ENSMUSG00000116070	CHR_MG209_PATCH	47368886	47381416	1	48.85	Mrps10
ENSMUSG00000097499	CHR_MG4151_PATCH	3413582	3413672	1	79.12	Gm23450
ENSMUSG00000111513	CHR_MG171_PATCH	131608298	131609594	-1	44.10	Gm42588
ENSMUSG00000111138	CHR_MG3836_PATCH	122594467	122611303	-1	41.66	Gatm
ENSMUSG00000102435	CHR_MG4213_PATCH	49318058	49318753	-1	45.11	Gm21308
ENSMUSG00000108281	CHR_MG4151_PATCH	3420181	3421961	-1	51.54	3300002P13Rik
ENSMUSG00000116459	CHR_MG4162_PATCH	24617557	24738876	1	47.36	4930428N03Rik
ENSMUSG00000111391	CHR_MG171_PATCH	131615439	131625088	1	48.36	2810432F15Rik
ENSMUSG00000115864	CHR_MG104_PATCH	140907608	140939472	1	39.02	Vsig1
ENSMUSG00000107269	CHR_MG117_PATCH	108826320	108852969	1	54.35	Celsr3
ENSMUSG00000116111	CHR_CAST_EI_MMCHR11_CTG4	71064413	71065132	1	47.50	Gm15377
ENSMUSG00000110806	CHR_MG3835_PATCH	11381831	11382207	1	46.15	
ENSMUSG00000108747	CHR_MG4265_PATCH	130315383	130359943	-1	46.63	Zcchc17
ENSMUSG00000116200	CHR_CAST_EI_MMCHR11_CTG4	71326757	71326890	-1	51.49	Gm23266
ENSMUSG00000110733	CHR_MG171_PATCH	131624843	131625542	-1	48.00	Gm42591
ENSMUSG00000116492	CHR_CAST_EI_MMCHR11_CTG4	71396056	71396189	-1	50.00	Gm23311
ENSMUSG00000099567	CHR_MG4213_PATCH	49393020	49393397	-1	49.47	Gm29267
ENSMUSG00000097894	CHR_MG4151_PATCH	3422711	3434183	1	45.99	Cacng6
ENSMUSG00000116387	CHR_MG74_PATCH	57985419	58011009	1	49.23	Fam83a
ENSMUSG00000115879	CHR_CAST_EI_MMCHR11_CTG4	71057312	71057966	-1	45.34	
ENSMUSG00000110975	CHR_MG171_PATCH	131639949	131642808	-1	44.83	Gm43483
ENSMUSG00000110871	CHR_MG3496_PATCH	22237849	22238295	1	44.30	Gm28239
ENSMUSG00000115990	CHR_PWK_PHJ_MMCHR11_CTG1	48982071	48983445	-1	42.76	Gm12187
ENSMUSG00000115984	CHR_MG4261_PATCH	38549343	38594934	-1	46.69	2310043O21Rik
ENSMUSG00000107188	CHR_MG3561_PATCH	60374045	60377951	-1	41.16	Mup9
ENSMUSG00000116473	CHR_MG3700_PATCH	77633281	77714010	-1	39.90	8030462N17Rik
ENSMUSG00000116063	CHR_MG3714_PATCH	131288441	131303227	-1	48.30	Cyp2u1
ENSMUSG00000106972	CHR_MG4249_PATCH	6184388	6224225	1	44.61	Majin
ENSMUSG00000111677	CHR_MG3251_PATCH	139019160	139020999	-1	48.75	Gm45613
ENSMUSG00000106977	CHR_MG4254_PATCH	29150251	29151825	-1	45.97	Gm26818
ENSMUSG00000116434	CHR_PWK_PHJ_MMCHR11_CTG1	49000950	49001259	-1	60.97	Gm12188
ENSMUSG00000103868	CHR_MG4213_PATCH	49422349	49422963	-1	45.20	Gm29268
ENSMUSG00000116214	CHR_CAST_EI_MMCHR11_CTG4	71075986	71126032	-1	41.77	
ENSMUSG00000098283	CHR_MG4222_MG3908_PATCH	55321587	55321793	1	35.75	Gm17377
ENSMUSG00000111255	CHR_MG171_PATCH	131694722	131695876	-1	45.97	Gm42443
ENSMUSG00000116281	CHR_MG4261_PATCH	38640943	38659839	-1	43.59	1100001I12Rik
ENSMUSG00000116205	CHR_MG3700_PATCH	77682614	77682745	1	51.52	Gm26014
ENSMUSG00000110852	CHR_MG3999_PATCH	191820370	191821993	-1	54.93	Gm38037
ENSMUSG00000103455	CHR_MG4213_PATCH	49459257	49459952	-1	44.97	Gm29269
ENSMUSG00000110979	CHR_MG171_PATCH	131697222	131698354	-1	45.63	Gm42442
ENSMUSG00000116198	CHR_MG3700_PATCH	77714210	77715449	1	52.10	4930465K10Rik
ENSMUSG00000111861	CHR_MG65_PATCH	37021291	37208601	-1	42.45	Cpeb3
ENSMUSG00000116230	CHR_MG3627_PATCH	26573856	26634322	1	40.58	Dennd6a
ENSMUSG00000116195	CHR_MG3700_PATCH	77729681	77733470	-1	52.72	A330094K24Rik
ENSMUSG00000111009	CHR_MG4254_PATCH	29153462	29153614	1	38.56	
ENSMUSG00000116254	CHR_CAST_EI_MMCHR11_CTG4	71147921	71192096	-1	41.62	
ENSMUSG00000116503	CHR_PWK_PHJ_MMCHR11_CTG1	48837527	48849985	1	47.58	
ENSMUSG00000116361	CHR_MG3648_PATCH	103657839	103661681	1	39.03	Gm49273
ENSMUSG00000100102	CHR_MG4213_PATCH	49465790	49469131	-1	45.51	Gm29270
